11158
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 194e extrait>,<>,<>
<V>,<>,<>
Olympia,Olympia,20
s',se,51
appelait,appeler,18
à,à,81
sa,son,73
naissance,naissance,22
Lucia,Lucia,20
/.,/.,P
son,son,73
père,père,21
était,être,18
l',le,71
un,un,52
de,de,81
ces,ce,74
bateliers,batelier,21
du,de,81
du,le,71
Tibre,Tibre,20
qu',que,52
on,on,51
voit,voir,17
amarrer,amarrer,14
leurs,leur,73
barques,barque,22
au,à,81
au,le,71
port,port,21
de,de,81
la,le,71
Ripetta,Ripetta,20
et,et,82
qui,qui,52
semblent,sembler,17
porter,porter,14
sur,sur,81
leur,leur,73
peau,peau,22
hâlée,hâlé,31
un,un,71
reflet,reflet,21
jaune,jaune,30
du,de,81
du,le,71
vieux,vieux,30
fleuve,fleuve,21
/.,/.,P
il,il,51
eût,avoir,19
été,être,12
difficile,difficile,30
de,de,81
dire,dire,14
exactement,exactement,60
s',si,83
il,il,51
se,se,51
nommait,nommer,18
Giuseppe,Giuseppe,20
ou,ou,82
Gabriele,Gabriele,20
",",",",p
car,car,82
la,le,71
mère,mère,22
de,de,81
Lucia,Lucia,20
s',se,51
abandonnait,abandonner,18
tour,tour,21
à,à,81
tour,tour,21
à,à,81
beaucoup,beaucoup,60
d',de,81
hommes,homme,21
",",",",p
et,et,82
il,il,51
n',ne,60
en,en,52
était,être,18
guère,guère,60
",",",",p
de,de,81
ceux,celui,52
qui,qui,52
vont,aller,17
par,par,81
eau,eau,22
d',de,81
Ostie,Ostie,20
à,à,81
Rome,Rome,20
",",",",p
qui,qui,52
n',ne,60
eussent,avoir,18
serré,serrer,12
entre,entre,81
leurs,leur,73
bras,bras,21
sa,son,73
poitrine,poitrine,22
maigre,maigre,30
et,et,82
ne,ne,60
l',le,52
eussent,avoir,18
culbutée,culbuter,12
sur,sur,81
les,le,71
sacs,sac,21
de,de,81
blé,blé,21
ou,ou,82
les,le,71
tas,tas,21
de,de,81
légumes,légume,21
/.,/.,P
les,le,71
jours,jour,21
de,de,81
salaire,salaire,21
",",",",p
elle,il,51
fréquentait,fréquenter,18
les,le,71
cabarets,cabaret,21
du,de,81
du,le,71
port,port,21
/.,/.,P
sa,son,73
